video_id	post_date	caption
7181891546499829034	2022-12-27	Have you learned anything from working with your shadow? ▪️🪞▫️ Watch my full conversation with @littlelunamusic for more amazing insight into her world 🌙 Full video on YT, 🔗 in bio  #shadowwork #littleluna #jagwartwin #shadow #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7180421132372462894	2022-12-23	Are you willing to be proven wrong? 🪞 Listen to the full conversation with @littlelunamusic on YT by hitting the 🔗 in bio  #littleluna #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7180009795620080939	2022-12-22	Do you think people are inherently good? 🤔 @littlelunamusic shares her thoughts on this weeks episode of the #TheMirrorSessions 🪞 🔗 in bio for full episode on YT  #littleluna #jagwartwin #realconversation #podcast  created by Jagwar Twin with Jagwar Twin’s original sound
7179676901290560811	2022-12-21	@littleluna joins me for Episode 2 of “The Mirror Sessions”  We discuss why she has time on her tour rider, the difference between good and evil, and the importance of our parents setting a vibe in our homes growing up. ⁠ ⁠ The Mirror Sessions are a place where I talk freely with close friends and acquaintances about music, art, humans and the meaning of life. ⁠ ⁠ Watch the full video on YouTube now ⁠ 🔗 in bio #littleluna #jagwartwin #themirrorsessions #peoplepleaser #conversationswithfriends  created by Jagwar Twin with Jagwar Twin’s original sound
7177437747827739946	2022-12-15	Being observant doesn’t mean you’re shy 🪞 Watch the full conversation with Calum Hood on YT. 🔗 in bio  #calumhood #5sos #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7177109800348601642	2022-12-14	The inside of the inside must be where you go 🌀 created by Jagwar Twin with Jagwar Twin’s original sound
7176685938389683499	2022-12-13	Have you ever got a tattoo with someone you just met or is it just me and Cal?   Watch the full episode of The Mirror Sessions on YT. 🔗 in bio.   #calumhood #5sos #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7175237281337363755	2022-12-09	When was the last time you experienced pure joy?   Watch part 2 of The Mirror Sessions with Calum Hood now. 🔗 in bio   #5sos #calumhood #themirrorsessions #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7174841442081246510	2022-12-08	Steam my new album “33” Available on all platforms now.  #newmusic #alternativerock #jagwartwin #itsyourtime  created by Jagwar Twin with Jagwar Twin’s original sound
7174570042624003374	2022-12-08	Part 2 of “The Mirror Sessions” with Calum Hood are out now.   Watch the full video on YT. 🔗 in bio   #calumhood #5sos #themirrorsessions #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7174478252570905899	2022-12-07	Part 2 of “The Mirror Session” with Calum Hood from 5 Seconds of Summer is now available. 🪞  What are The Mirror Sessions? Much of my journey as a musician has been intertwined with friends who are also in the world creating. The exploration of self can often happen when alone, but some of the deepest conversations in life happen when simply taking a walk with a friend. We are all reflections of each other in many ways and hearing the perspectives of those around us can have a profound impact on our path to understanding and trusting who we are. The Mirror Sessions are a place where I talk freely with close friends and acquaintances about music, art, humans and the meaning of life.  Watch the full thing on YT. 🔗 in bio.   #calumhood #5sos #themirrorsessions #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7173737116197866794	2022-12-05	Nature moments with Cal 🐛  Watch Ep.1 of “The Mirror Sessions” with Calum Hood, 🔗 in bio.   #calumhood #5sos #5sosfam #jagwartwin #mirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7173504052355960107	2022-12-05	Are you willing to be proven wrong? 🌐 Watch episode 1 of the The Mirror Sessions with Calum Hood from 5 Seconds of Summer on YT, 🔗 in bio.   #calumhood #5sos #5secondsofsummer #jagwartwin #mirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7172669793949060398	2022-12-02	“Soul Is A Star” Live at The Bradbury Building in Downtown LA.   #jagwartwin #livemusic #acousticcovers #acoustic  created by Jagwar Twin with Jagwar Twin’s original sound
7172656717786860843	2022-12-02	Cal dropping wisdom bombs, per usual   Watch Part 1 of The Mirror Sessions on YT. 🔗 in bio.  #calumhood #jagwartwin #5sos #mirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7172256343791815978	2022-12-01	Pay Attention to what grabs your attention 🕊  Watch the part one of “The Mirror Sessions” with #calumhood now on YT.  🔗 in bio  #jagwartwin #5sos #mirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7171870916098477354	2022-11-30	Watch Ep. 1 of “The Mirror Sessions” with my good friend Calum Hood. We discuss how we met, what it’s like living together, our ancestors and other things in part one of our two part conversation.   Watch the full video on YT 🔗 in bio  #calumhood #5sos #themirrorsessions #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7166701818712739118	2022-11-16	“Soul Is A Star” Acoustic Video is out now  Find the full video on YT  created by Jagwar Twin with Jagwar Twin’s original sound
7165939172497313070	2022-11-14	“The Circle” Acoustic  Full video on YT   #acoustic #acousticcovers #jagwartwin #thecircle  created by Jagwar Twin with Jagwar Twin’s original sound
7164052235947822382	2022-11-09	“The Circle” Acoustic Video is out now   Watch the full video on YouTube  🔗 in bio  created by Jagwar Twin with Jagwar Twin’s original sound
7161453933892783402	2022-11-02	“Online” Acoustic Video is out now   🔗 in bio   #acoustic #acousticcovers #jagwartwin #online  created by Jagwar Twin with Jagwar Twin’s original sound
7159392731356302634	2022-10-28	“Online” Acoustic LIVE at The Bradbury Building in Downtown Los Angeles  created by Jagwar Twin with Jagwar Twin’s original sound
7156093298053090606	2022-10-19	Nobody will understand you if you don’t understand yourself  created by Jagwar Twin with Jagwar Twin’s original sound
7153736584355990826	2022-10-12	When I was a kid my dad took me into the middle of the desert one night and said, “Look into the darkest corner. That is how your eyes will find the light”. Those words have always been with me. Even in the darkest places.  created by Jagwar Twin with Jagwar Twin’s original sound
7152973466088557867	2022-10-10	We don’t go outside, we stay in and pretend  created by Jagwar Twin with Jagwar Twin’s I Like to Party
7149702311319751978	2022-10-02	Everyone loves the Internet 🕸  #musictok #singersoftiktok #altrock #newmusic #singer #online   This is a brand new song off my new album ‘33’ and it’s called Online. You can listen to it now wherever you find your music 🎶  created by Jagwar Twin with Jagwar Twin’s original sound
7149035172002925866	2022-09-30	My new album 33 is out now! I have no words to describe what I’m feeling right now… but I just want to say thank you from the bottom of my heart to every single one of you who has streamed the music, bought Merch, showed up to shows, you have made my dreams come true and I am forever grateful. 33 is yours now! I pray that this album serves you as a mirror and a reminder of who you are in the same way that creating it served me. Even in the darkest places, there is light. Kings and Queens, it’s time to reclaim your crown! Endless love   - El Roy the Jagwar   #newmusic #newmusicfriday #musicontiktok #newmusicalert #musicvideo #jagwartwin created by Jagwar Twin with Jagwar Twin’s original sound
7148212198056267051	2022-09-27	This was fun, where do you want to see Jagwar Twin play next? ‘Happy Face’ LIVE at Firefly Festival -9/24/22  🫠 #fireflyfestival2022 #fireflyfestival #musicontiktok #jagwartwin #livemusic  created by Jagwar Twin with Jagwar Twin’s original sound
7146691100529462571	2022-09-23	Replying to @brooks_irwin energy = frequency / time ⚡️🤍  #alternativerock #newalt #music #singer #altrock  created by Jagwar Twin with Jagwar Twin’s original sound
7135097157027302702	2022-08-23	Replying to @Dani 🤪❤️  everything is possible 🪄  created by Jagwar Twin with Jagwar Twin’s original sound
7134857605276749102	2022-08-23	Use daily to turn your frown, upside down 🙂 #newmusic #artistsoftiktok #alternativerock #singer #WorldPrincessWeek #fyp  created by Jagwar Twin with Jagwar Twin’s original sound
7132972685688180014	2022-08-17	“Everything is possible” - El Roy 🫠🕊 #musiciansoftiktok #newmusic #storytime  created by Jagwar Twin with Jagwar Twin’s original sound
7131107867393903915	2022-08-12	Reply to @deaf_shepherd  #princessdiaries #erikvondetten created by Jagwar Twin with Myra Sparkles’s original sound
7131013731869281578	2022-08-12	Birth of my regeneration  “Happy Face” Acoustic 🫠 #singer #acoustic #newartistontiktok #happyface  created by Jagwar Twin with Jagwar Twin’s Happy Face
7131013246131326254	2022-08-12	tick tock, Tik Tok, ticking like a time 💣 #singersoftiktok #altrock #newmusicfriday #happyface  created by Jagwar Twin with Jagwar Twin’s Happy Face :(a): (LIVE)
7131010651572522282	2022-08-12	Happy Face LIVE in Detroit 🫠 #singer #newmusic #artistsoftiktok #happyface  created by Jagwar Twin with Jagwar Twin’s Happy Face :(a): (LIVE)
7130389371613728043	2022-08-10	If you’re sad don’t let it show 🙃 Happy Face :(a): LIVE in Detroit.  #singer #musictok #happyface #newmusic  created by Jagwar Twin with Jagwar Twin’s Happy Face
7128901410523139374	2022-08-06	I wrote this happy song and called it Happy Face 🙃 #happyface #singer #acoustic  created by Jagwar Twin with Jagwar Twin’s Happy Face
7126692563062476075	2022-08-01	All comes down to you #jagwartwin #downtoyou created by Jagwar Twin with Jagwar Twin’s Down to You
7125520421075619114	2022-07-28	Let me see your Happy Face 🫠#happyface #happyfacetrend #jagwartwin created by Jagwar Twin with Jagwar Twin’s Happy Face
7113699913740979498	2022-06-26	#jagwartwin created by Jagwar Twin with Kendrick Lamar’s United In Grief
7113390697847246123	2022-06-26	Jagwar Twin show opener “The Circle” #jagwartwin #thecircle created by Jagwar Twin with Jagwar Twin’s original sound
